question,references,corpus_id
What factors influence the variability of recombination signal sequence (RSS) activity?,"[{""content"": ""e Conservation and Recombination Activity\nBased on comprehensive sequence alignments showing a small but significant degree of spacer sequence conservation (Ramsden et al. 1994), a few studies demonstrated reproducible effects of up to 6-fold of naturally occurring spacers on recombination levels (Fanning et al. 1996; Nadel et al. 1998). In transient transfection assays, we infer a much "", ""start_index"": 316387, ""end_index"": 316777}, {""content"": ""studies. For example, a poly(G) spacer, which reduces recombination 15-fold compared to a highly active control (Akira et al. 1987), contains one consensus and five anticonsensus residues; by contrast, a spacer containing intermixed G and C residues, which has no effect on recombination "", ""start_index"": 317159, ""end_index"": 317447}]",chunking_evaluation/pubmed/pubmed.txt
What was demonstrated about the LNvs in the experiment where the cyc01 mutation was rescued specifically in these cells?,"[{""content"": ""with a test of the s-LNv cell-autonomous clock hypothesis.\n\nResults\nLNvs Cannot Support Circadian Behavior Independently\nTo test whether the LNvs can support free-running circadian locomotor "", ""start_index"": 135114, ""end_index"": 135305}, {""content"": ""uplicate experiments. No tim mRNA signal is detectable in the dorsal region of the brain. The lower arrows point to the s-LNvs and the upper arrows to the l-LNvs. (A) Brain taken at timepoint ZT3. Panels shown from left to right are Pdf (green, FITC labeled), tim (red, "", ""start_index"": 137051, ""end_index"": 137321}, {""content"": ""chemical studies showed that some head and brain locations undergo damping of molecular oscillations under free-running conditions (Hardin 1994; Stanewsky et al. 1997). This conclusion has been extended by more recent immunohistochemical observations (Yang and Sehgal 2001; Shafer et al. 2002). The criterion of maintaining persistent and robust molecular rhythms in DD therefore suggests that only a limited set of brain locations are likely to be free-running pacemaker candidates. In order to identify these neurons, we assayed fly brains by tim in situ hybridization after 8 day"", ""start_index"": 139843, ""end_index"": 140425}]",chunking_evaluation/pubmed/pubmed.txt
What are the rate constants that τK.P is dependent on?,"[{""content"": ""value. These characteristic times include \u03c4K\n.\nP = 1/(k\n4 + k\n5) for the kinase/phosphatase cycle "", ""start_index"": 401748, ""end_index"": 401846}]",chunking_evaluation/pubmed/pubmed.txt
Which manuscripts discuss the effects of kinase inhibitors on Plasmodium falciparum?,"[{""content"": ""nes Nature 2001 412 875 876\nDluzewski AR  Garcia CR   Inhibition of invasion and intraerythrocytic development of Plasmodium falciparum  by kinase inhibitors Experientia 1996 52 621 623 "", ""start_index"": 80012, ""end_index"": 80198}]",chunking_evaluation/pubmed/pubmed.txt
What is the primary job of P. falciparum as described in the text?,"[{""content"": ""function.\n\n\nP. falciparum appears to be ultra-streamlined and exquisitely tuned to perform a single "", ""start_index"": 127577, ""end_index"": 127677}]",chunking_evaluation/pubmed/pubmed.txt
What does the flux ratio ν13/ν11 describe in the context of β-catenin degradation?,"[{""content"": ""degradation of \u03b2-catenin via the Wnt pathway and the flux ratio \u03bd\n13\n/\n\u03bd\n11 describing the extent to which \u03b2-catenin is degraded via non-Wnt mechanisms (e.g., via Siah-1 and presenilin [Liu et al. "", ""start_index"": 401184, ""end_index"": 401381}]",chunking_evaluation/pubmed/pubmed.txt
How do the expression levels of the constructs compare?,"[{""content"": ""by Western blotting. The level of expression of all constructs was found to be comparable.\n\nImmunoprecipitation assay\n\nTransfected and serum-starved HIRcB cells were washed with "", ""start_index"": 258112, ""end_index"": 258290}]",chunking_evaluation/pubmed/pubmed.txt
What is the effect of APC concentration changes on β-catenin degradation?,"[{""content"": ""is applied). With APC-mediated axin degradation, \u03b2-catenin degradation is affected very little by "", ""start_index"": 421069, ""end_index"": 421167}, {""content"": ""and t\n0 denotes the onset of signaling. The concentration changes of all other pathway compound"", ""start_index"": 423585, ""end_index"": 423680}]",chunking_evaluation/pubmed/pubmed.txt
Which reactions in the model describe the phosphorylation and release of β-catenin from the destruction complex?,"[{""content"": ""of the model is the formation of the unstable core complexes involved in \u03b2-catenin phosphorylation and subsequent destruction. In addition to \u03b2-catenin, this set of complexes contains GSK3\u03b2 and the scaffold proteins APC and axin. The complexes assemble in several steps: (1) binding of axin to APC (forward reaction of step 7); (2) binding of GSK3\u03b2 (forward reaction of step 6); (3) phosphorylation of axin and APC by GSK3\u03b2 (step 4). Dephosphorylation of the core complex (step 5) is mediated by PP2A. The first step in \u03b2-catenin degradation is its binding to APC*/axin*/GSK3\u03b2 (step 8), after which it is phosphorylated by GSK3\u03b2 (step 9) and released from the complex (step "", ""start_index"": 390057, ""end_index"": 390731}]",chunking_evaluation/pubmed/pubmed.txt
What type of analysis was used to identify hidden protease families in the genome of the malaria parasite?,"[{""content"": ""8757284\nWu Y  Wang X  Liu X  Wang Y   Data-mining approaches reveal hidden families of proteases in the genome of malaria parasite Genome Res 2003 13 601 616 12671001\nZuegge J  Ralph S  Schmuker M  "", ""start_index"": 89381, ""end_index"": 89579}]",chunking_evaluation/pubmed/pubmed.txt
What is the consequence of the C-terminal domain deletion mutation in RAG-1 on its binding to recombination signals?,"[{""content"": ""overlapping DNA-protein contacts in complexes containing RAG1 with and without RAG2 Immunity 1998 9 "", ""start_index"": 339689, ""end_index"": 339789}, {""content"": ""y of Science.2003This is an open-access article distributed under the terms of the Creative "", ""start_index"": 341142, ""end_index"": 341234}]",chunking_evaluation/pubmed/pubmed.txt
How did the adoption of Bt corn affect the need for pesticides during heavy corn-borer infestations and the populations of beneficial insects?,"[{""content"": ""the need for pesticides, and while the primary benefit comes largely during a heavy corn-borer infestation, an unpredictable event, a secondary effect is that beneficial insects fare much better "", ""start_index"": 351296, ""end_index"": 351491}]",chunking_evaluation/pubmed/pubmed.txt
Why has a successful malaria vaccine not been developed yet?,"[{""content"": ""2002). In addition, the search for a malaria vaccine has thus far been unsuccessful. Given the genetic flexibility and the immunogenic complexity of P. falciparum, a comprehensive understanding of Plasmodium molecular biology will be essential for the development of new chemotherapeutic and "", ""start_index"": 4501, ""end_index"": 4793}, {""content"": ""l strategies.\n\nThe complete P. falciparum lifecycle encompasses three major developmental stages: the mosquito, liver, and blood stages. It has long been a goal to understand the regulation of gene expression throughout each developmental stage. Previous attempts to apply functional genomics methods to address these questions used various approaches, including DNA microarrays (Hayward et al. 2000; Ben Mamoun et al. 2001; Le Roch et al. 2002), serial analysis of gene ex"", ""start_index"": 5375, ""end_index"": 5848}]",chunking_evaluation/pubmed/pubmed.txt
What experiments were conducted to visualize PDF peptide binding to clock neurons?,"[{""content"": ""ght bind directly to clock neurons.\n\nTo test this hypothesis, in vitro biotinylated PDF peptide was incubated with fixed adult brains under near physiological conditions. The bound peptide was then "", ""start_index"": 149818, ""end_index"": 150016}, {""content"": ""detected in situ with a streptavidin-conjugated enzymatic amplification reaction. The vast majority of the signal localized with numerous cells at the periphery of medulla (Figure 5A). This is exactly where the l-LNvs send large arborizations as their centrifugal projections "", ""start_index"": 150016, ""end_index"": 150292}, {""content"": ""nal from the Cy3 channel was much weaker than the GFP signal, we reduced the output gain from the GFP channel. Sequential scanning was used to prevent cross-talk between the two channels.\n\n(C) y "", ""start_index"": 152346, ""end_index"": 152541}, {""content"": "" et al. 1998).\n\nThe damping phenotype includes the LNvs, which have been proposed to be the principal pacemaker neurons in Drosophila (Helfrich-F\u00f6rster 1997; Renn et al. 1999). Their counterparts "", ""start_index"": 153788, ""end_index"": 153984}, {""content"": ""F in neurons that project to the dorsal brain region causes severe rhythm defects, suggesting that misregulation of this signaling causes circadian system dysfunction (Helfrich-F\u00f6rster et al. 2000). Our staining with a PDF peptide indicates that the PDF signaling to the DNs may be direct. Although "", ""start_index"": 155819, ""end_index"": 156118}]",chunking_evaluation/pubmed/pubmed.txt
What experiments demonstrated that the ortholog datasets used in constructing the gamma-proteobacteria phylogeny were mostly in agreement?,"[{""content"": ""(see Figure 3). Finally, an SH test performed using the complete concatenated alignment shows that "", ""start_index"": 192103, ""end_index"": 192202}, {""content"": ""g the rate heterogeneity among sites and bootstrap. The trees obtained (data not shown) were identical and gave strong support to the grouping of Buchnera and Wigglesworthia and to their position as the sister-group of enteric bacteria (Escherichia, Salmonella, and Yersinia). Thus, this grouping is probably not an artifact of the biased composition of the endosymbiont genomes.\n\nDiscussion\nThe most striking result is the almost complete lack of conflict among the set of genes"", ""start_index"": 194027, ""end_index"": 194506}]",chunking_evaluation/pubmed/pubmed.txt
What is the main determinant of Jβ2.6 RSS activity according to the systematic analysis?,"[{""content"": ""cus (Figure 1). A systematic analysis of J\u03b22.6/consensus hybrid RSSs revealed that the nonamer, by itself, is the biggest determinant of J\u03b22.6 RSS activity and that the lack of J\u03b22.6 RSS function is "", ""start_index"": 281892, ""end_index"": 282091}, {""content"": ""due to the concerted action of nonconsensus nucleotides throughout the entire RSS, including the spacer. Surprisingly, we found that in combination with other consensus elements, an artificial "", ""start_index"": 282091, ""end_index"": 282284}, {""content"": ""pacer, and nonamer elements of 12-RSSs referred to in this study are shown. \u201cCons.\u201d and \u201cAnti-Cons.\u201d denote the consensus and anticonsensus 12-RSSs, respectively. V\u03baL8, J\u03b22.6, and J\u03b22.2 are murine 1"", ""start_index"": 282874, ""end_index"": 283072}]",chunking_evaluation/pubmed/pubmed.txt
How do scaffold proteins axin and APC contribute to the Wnt pathway?,"[{""content"": ""model, which we confirmed experimentally, is that the two scaffold proteins axin and APC promote the formation of degradation complexes in very different ways. We can also explain the importance "", ""start_index"": 379545, ""end_index"": 379740}, {""content"": "" the accumulation of \u03b2-catenin at decreased APC concentrations. By applying control analysis to our mathematical model, we demonstrate the modular design, sensitivity, and robustness of the Wnt "", ""start_index"": 379934, ""end_index"": 380128}]",chunking_evaluation/pubmed/pubmed.txt
Which genomes were involved in the disagreements found in the ortholog families analysis?,"[{""content"": ""two of 205 ortholog families showed such disagreement, both involving the P. aeruginosa genome. "", ""start_index"": 194542, ""end_index"": 194638}]",chunking_evaluation/pubmed/pubmed.txt
How do interactions between RAG proteins and less-conserved nucleotides inRSS sequence elements affect RSS function?,"[{""content"": ""distance between the heptamer and nonamer but also regulates RSS activity by providing additional RAG:RSS interaction surfaces. We conclude that while RSSs are defined by a \u201cdigital\u201d requirement for absolutely conserved nucleotides, the quality of RSS function is determined in an \u201canalog\u201d manner by numerous complex interactions between the RAG proteins and the less-well conserved "", ""start_index"": 275080, ""end_index"": 275463}]",chunking_evaluation/pubmed/pubmed.txt
"How many Bornean elephant samples were compared with samples from other regions across Asia and Sri Lanka, and which country was excluded from the microsatellite analysis?","[{""content"": ""idual originating from around Lahad Datu\u2014and the rest from dung samples from free-ranging elephants collected during a survey of the Kinabatangan watershed) were compared with 317 and 136 samples from across the current Asian elephant range, Sri Lanka (n = 81, 20), India (n = 81, 20), Bhutan (n = 13, 13), Bangladesh (n = 30, 20), Thailand (n = 8, 8), Cambodia (n = 30, 20), Vietnam (n = 5, 0), Laos (n = 20, 6), Indonesia (Sumatra) (n = 40, 20), and peninsular Malaysia (n = 9, 9). Vietnam was "", ""start_index"": 108949, ""end_index"": 109445}, {""content"": ""excluded from the microsatellite analysis owing to nonamplification of a number of samples.\n\nmtDNA "", ""start_index"": 109445, ""end_index"": 109544}]",chunking_evaluation/pubmed/pubmed.txt
What specific enzyme family is encoded by a novel gene that interacts with cytohesin proteins?,"[{""content"": ""with members of the cytohesin family of guanine nucleotide exchange factors J Biol Chem 2000 275 16827 16836 10828067\n41. Rizzo MA Shome K Vasudevan C Stolz DB Sung TC Frohman MA Watkins SC Romero "", ""start_index"": 271706, ""end_index"": 271903}]",chunking_evaluation/pubmed/pubmed.txt
"Which component, when doubled in concentration, has a more significant effect on the half-life of β-catenin degradation, axin or GSK3β?","[{""content"": ""The small effect of GSK3\u03b2 is predicted to be due to the fact that only a limited amount of axin can "", ""start_index"": 415295, ""end_index"": 415395}, {""content"": ""3\u03b2 is similar in principle: Dsh-mediated release of GSK3\u03b2 (step 3) from the degradation complex ca"", ""start_index"": 416274, ""end_index"": 416372}, {""content"": ""ed. (C) Axin increases the rate of \u03b2-catenin degradation even in the absence of added Dsh. (D) St"", ""start_index"": 417156, ""end_index"": 417253}]",chunking_evaluation/pubmed/pubmed.txt
Which specific enzyme family is encoded by a novel gene that interacts with cytohesin proteins?,"[{""content"": ""cloning of the genes identified by genetic mutants and will provide important starting points for "", ""start_index"": 495564, ""end_index"": 495662}]",chunking_evaluation/pubmed/pubmed.txt
What element primarily determines the stability of the RAG–HMG–RSS complex?,"[{""content"": ""indicates that the nonamer is the predominant element determining the stability of the initial RAG\u2013HMG\u2013RSS complex while the heptamer makes additional important contributions to cleavage and "", ""start_index"": 297887, ""end_index"": 298078}]",chunking_evaluation/pubmed/pubmed.txt
Which proteins are identified in plasmodial actin-myosin invasion and why is their expression tightly regulated?,"[{""content"": ""proteins, including actin-depolymerizing factor/cofilin (two isoforms) and coronin (one isoform). "", ""start_index"": 34778, ""end_index"": 34876}, {""content"": ""the tight transcriptional coregulation of the identified factors indicates that the examination of schizont-specific expression may help to identify additional, possibly unique elements of this "", ""start_index"": 34974, ""end_index"": 35168}]",chunking_evaluation/pubmed/pubmed.txt
Who is grouped as the sister-group to enteric bacteria based on the study?,"[{""content"": ""grouping of Buchnera and Wigglesworthia and to their position as the sister-group of enteric bacteria (Escherichia, Salmonella, and Yersinia). Thus, this grouping is probably not an artifact "", ""start_index"": 194161, ""end_index"": 194352}]",chunking_evaluation/pubmed/pubmed.txt
How does the nonaxin-dependent degradation pathway contribute to the tissue specificity of APC mutations?,"[{""content"": ""alternative pathways varied in different tissues, then this simple but largely silent effect could explain the tissue specificity of APC mutations. Similarly, variations in the alternative pathway "", ""start_index"": 460877, ""end_index"": 461074}, {""content"": ""25 mM LiCl in Xenopus buffer (XB) or XB and an aliquot were withdrawn for \u03b2-catenin degradation assays. The free methionine pool in Xenopus embryos is approximately 90 \u03bcM, and based on this numb"", ""start_index"": 462515, ""end_index"": 462709}]",chunking_evaluation/pubmed/pubmed.txt
What are plasmepsins and falcipains in P. falciparum and what are their roles in the IDC?,"[{""content"": ""represent an attractive target for chemotherapeutic development. The broad range of temporal expression for various classes of proteases and their putative functions are "", ""start_index"": 46846, ""end_index"": 47016}, {""content"": ""ed out by a series of aspartyl proteases, cysteine proteases, metalloproteases, and aminopeptidases (Francis et al. 1997).\n\nA family of ten aspartyl proteases, the plasmepsins (PMs), has been identified in the P. falciparum genome, four of which have been characterized as bona fide hemoglob"", ""start_index"": 47789, ""end_index"": 48080}, {""content"": "", FP-3, does not show a marked induction in expression throughout the IDC. We fail to detect any transcripts for PM VI, VII, and VIII during the IDC. These genes may have roles in any of the other sexual, liver, or mosquito stages of development.\n\nIn addition to the hemoglobinases, P. falciparum contains a variety of proteases involved in cellular processing, including a group of Clps and signa"", ""start_index"": 49396, ""end_index"": 49793}, {""content"": "" 2K and 2M). Merozoite invasion antigens are contributing factors to naturally acquired immunity, triggering both humoral and antibody-independent cell-mediated responses (Good and Doolan 1999). Antibodies against these antigens have been demonstrated to effectively block the merozoite invasion process in vitro and in animal models (Ramasamy et al. 2001). Owing to the highly unique character of merozoite surface antigens, homology-based searches have yielded only a limited set of a"", ""start_index"": 51499, ""end_index"": 51985}]",chunking_evaluation/pubmed/pubmed.txt
Which regulatory protein activates phospholipase D according to the studies cited?,"[{""content"": ""K Engebrecht J Morris AJ Frohman MA Human ADP-ribosylation factor-activated phosphatidylcholine-specific phospholipase D defines a new and highly conserved gene family J Biol "", ""start_index"": 266644, ""end_index"": 266819}, {""content"": ""ecular analysis of mammalian phospholipase D2 J Biol Chem 1999 274 494 502 9867870\n17. Sung TC Z"", ""start_index"": 267091, ""end_index"": 267187}, {""content"": ""xchange by a PH domain electrostatic switch Curr Biol 1999 9 1173 1176 10531036\n28. Kolanus W Nag"", ""start_index"": 269171, ""end_index"": 269268}, {""content"": ""ee SY Pohajdak B The N-terminal coiled coil domain of the cytohesin/ARNO family of gua"", ""start_index"": 271348, ""end_index"": 271434}, {""content"": ""13 10 2003 1 1 e11 6 2003 10 7 2003 Copyright: \u00a9 2003 Lee et al.2003This is an open-access art"", ""start_index"": 273611, ""end_index"": 273705}]",chunking_evaluation/pubmed/pubmed.txt
How does Bt corn influence pesticide use and what reduction has Bt cotton achieved in pesticide application?,"[{""content"": ""Revolution. After a decade of cultivation, environmental benefits are emerging.\n\nBt corn reduces the need for pesticides, and while the primary benefit comes largely during a heavy corn-borer infestation, an unpredictable event, a secondary effect is that beneficial insects fare much better "", ""start_index"": 351199, ""end_index"": 351491}, {""content"": ""es soil erosion.\n\nSurprise benefits have also occurred. According to the recent International Council for Science (ICSU) review of GM crops, disease-resistant corn crops may have lower levels of mycotoxins, potentially carcinogenic compounds to humans. They result from fungal activity in "", ""start_index"": 352642, ""end_index"": 352931}]",chunking_evaluation/pubmed/pubmed.txt
What regulates the activation of phospholipase D and what agent affects this process?,"[{""content"": ""ivation by ADP ribosylation factor is sensitive to brefeldin A Proc Natl Acad Sci U S A 1995 92 4952 4956 7761430\n11. Billah MM Phospholipase D and cell signaling Curr Opin Immunol 1993 5 114 123 "", ""start_index"": 266023, ""end_index"": 266219}]",chunking_evaluation/pubmed/pubmed.txt
How does protein kinase C (PKC) interact with ADP-ribosylation factor nucleotide exchange factor (ARNO) in actin cytoskeleton remodeling?,"[{""content"": ""Remodeling of the actin cytoskeleton is coordinately regulated by protein kinase C and the "", ""start_index"": 272414, ""end_index"": 272505}]",chunking_evaluation/pubmed/pubmed.txt
What effect does insulin have on ARNO translocation in HIRcB cells?,"[{""content"": ""translocation of ARNO and ARNO mutants to the membranes was studied in HIRcB cells using a digitonin permeabilization assay. For these experiments, HIRcB cells were transiently transfected with myc-tagged wild type ARNO and the following mutants: \u0394PH-ARNO, PH-ARNO, \u0394CC-ARNO, CC-ARNO, E156K-ARNO and R280D-ARNO. This assay is based on the formation of pores in the plasma membrane induced by digitonin to allow cytosolic proteins to leak out of treated cells upon centrifugation. Fig. 2 shows that, after digitonin permeablization, a significant fraction of ARNO proteins leaked out of serum-starved HIRcB cells that transiently overexpressed the wild type ARNO and its mutants. Since these proteins were mostly recovered from the supernatant fractions, suggesting that wild type ARNO and the mutants tested are predominantly cytosolic in non-stimulated cells. In contrast, when digitonin permeablization was performed in the presence of insulin (100 nM), most of wt-ARNO, E156K-ARNO, and \u0394CC-ARNO as well as a part of CC-ARNO were recovered from the particulate membrane fraction, suggesting that these ARNO proteins can be recruited to the membrane by insulin to various"", ""start_index"": 238422, ""end_index"": 239594}]",chunking_evaluation/pubmed/pubmed.txt
What metrics were used to determine the periodicity score in the Fourier analysis of expression profiles?,"[{""content"": ""Fourier analysis was performed on each profile using the fft() function of R, padded with zeros to 64 measurements. The power spectrum was calculated using the spectrum() function of R. The power at each frequency (Power()), the total power (Ptot), and the frequency of maximum power (Fmax) were determined. The periodicity score was defined as Power[(Fmax\u22121) + (Fmax) + (Fmax+1)]/Ptot. The most "", ""start_index"": 65676, ""end_index"": 66072}, {""content"": ""es were drawn through the raw expression data using the loess() function found in the modern regression library of R (version 1.5.1). The default parameters were used, with the exception that local"", ""start_index"": 66441, ""end_index"": 66638}]",chunking_evaluation/pubmed/pubmed.txt
Which crop is identified as a bellwether crop in the context of genetic engineering?,"[{""content"": ""scientific risk now doesn't negate future concerns. And, no matter what direction future research takes, corn will continue to be a bellwether crop.\n\nVirginia Gewin is a freelance science "", ""start_index"": 368628, ""end_index"": 368816}]",chunking_evaluation/pubmed/pubmed.txt
What method was used to identify genes resistant to horizontal transfer in the study of γ-Proteobacteria phylogeny?,"[{""content"": ""genome content and organization.\n\nThe study demonstrates that single-copy orthologous genes are resistant to horizontal transfer and can be used to generate robust hypotheses for organismal "", ""start_index"": 175361, ""end_index"": 175551}]",chunking_evaluation/pubmed/pubmed.txt
What steps were taken to evaluate the coexpression of genes along chromosomes?,"[{""content"": ""chromosomes.\nThe evaluation of coexpression of genes along chromosomes was carried out as follows. The Pearson correlation coefficient was calculated for each pair of profiles. For ORFs with "", ""start_index"": 67248, ""end_index"": 67439}, {""content"": ""ets.\n\nComparative genomic hybridization.\n\nP. falciparum strains 3D7 and HB3 were cultured as previously described at a concentration of 10% parasitaemia. Genomic DNA (gDNA) was isolated from a m"", ""start_index"": 67915, ""end_index"": 68109}, {""content"": ""re coupled to HB3 DNA and 3D7 DNA, respectively, as previously described (Pollack et al. 1999). Uncoupled fluorescent dye was removed using a DNA Clean and Concentrator kit. Labeled DNA fragments"", ""start_index"": 68776, ""end_index"": 68971}, {""content"": ""05 (or roughly \u03c0/9 \u2212\u03c0/3). Using the list of 551 apicoplast-targeted genes available at PlasmoDB.org, we first ordered these genes by phase and then grouped all genes with a phase r"", ""start_index"": 69734, ""end_index"": 69914}, {""content"": ""ataset S3 Overview Dataset\n(2.4 MB TXT).\n\nClick here for additional data file.\n\n Dataset S4 Quality Control Set\n(3.1 MB TXT).\n\nClick here for additional data file.\n\n Figure S1 Hist"", ""start_index"": 70790, ""end_index"": 70970}]",chunking_evaluation/pubmed/pubmed.txt
What approach did the study use to establish organismal phylogenies in the face of lateral gene transfer?,"[{""content"": ""is the \u03b3-Proteobacteria, an ecologically diverse and ancient group including free-living species as well as pathogens and intracellular symbionts of plants and animals. We propose an approach to multigene phylogeny using complete genomes and apply it to the case of the \u03b3-Proteobacteria. We "", ""start_index"": 174087, ""end_index"": 174378}, {""content"": ""ively little repetitive sequence, reducing computational complexity. Among bacterial groups, the \u03b3-Proteobacteria presents the most intensively studied and sequenced cluster of genomes with varying degrees of relatedness.\n\nIntertwined with the problem of reconstructing genomic change i"", ""start_index"": 176186, ""end_index"": 176472}]",chunking_evaluation/pubmed/pubmed.txt
How do the scaffold proteins axin and APC differ in promoting the formation of degradation complexes according to the study?,"[{""content"": ""a more refined model from which we analyzed the effects of prolonged and transient Wnt stimulation on \u03b2-catenin and axin turnover. We predict several unusual features of the Wnt pathway, some of "", ""start_index"": 379298, ""end_index"": 379493}]",chunking_evaluation/pubmed/pubmed.txt
How does increasing axin turnover affect the β-catenin signal?,"[{""content"": ""are given in the legend of Table 2.\n\nInterestingly, an increase in the turnover rate of axin leads to higher amplitudes and shorter durations of the \u03b2-catenin signal. This can be explained by the "", ""start_index"": 426344, ""end_index"": 426540}]",chunking_evaluation/pubmed/pubmed.txt
