question,references,corpus_id
Which institution was awarded the 2023 NCX trophy?,"[{""content"": ""program participants. The U.S. Air\nForce was awarded the 2023 NCX trophy.\nThe GenCyber program "", ""start_index"": 1276890, ""end_index"": 1276985}]",chunking_evaluation/cybersecurity/cyberclean.txt
What is one key responsibility of the NSA in Protecting the Warfighter and Supporting Combatant Commands as mentioned in the text?,"[{""content"": ""V. Huyhn\nProtecting\nThe Warfighter and Supporting Combatant Commands\nSupporting the Military\nAs part of the DoD, NSA is a combat support agency and supports the\nmilitary services by providing two key missions: foreign signals intelligence\nand cybersecurity. While NSA\ns foreign signals intelligence experts deliver\nintelligence support to military operations, its cybersecurity experts "", ""start_index"": 1261443, ""end_index"": 1261829}]",chunking_evaluation/cybersecurity/cyberclean.txt
What are some examples of precursor dropper malware mentioned?,"[{""content"": ""involved in earlier stages of the attack.\n Look for evidence of precursor \ndropper\n malware, such as Bumblebee, Dridex, Emotet,\nQakBot, or Anchor. A ransomware event may be evidence of a previous, "", ""start_index"": 228430, ""end_index"": 228627}]",chunking_evaluation/cybersecurity/cyberclean.txt
Where is the NSA Artificial Intelligence Security Center located?,"[{""content"": ""Artificial\nIntelligence Security Center. The AI Security Center, located within\nour Cybersecurity Collaboration Center, will allow us to work closely\nacross the Intelligence Community, the "", ""start_index"": 1223094, ""end_index"": 1223283}]",chunking_evaluation/cybersecurity/cyberclean.txt
Which open-source messenger did actors exploit to spread malware in South Korea?,"[{""content"": ""CVE-2021-20038\no CVE-2022-24990\nActors also likely spread malicious code through Trojanized files for \nX-Popup,\n an open\nsource messenger commonly used by employees of small and medium hospitals "", ""start_index"": 76446, ""end_index"": 76641}]",chunking_evaluation/cybersecurity/cyberclean.txt
What is a common attack surface in CI/CD pipelines related to in-source management repositories?,"[{""content"": ""overflows,\nformat string vulnerabilities, and improper error handling.\nPoisoned pipeline execution\nPoisoned pipeline execution (PPE) is a technique that MCAs use to poison the Cl\npipeline. This technique allows MCAs to abuse permissions in source code\nmanagement repositories to "", ""start_index"": 327297, ""end_index"": 327576}]",chunking_evaluation/cybersecurity/cyberclean.txt
What are the recommendations provided by the authoring organizations to balance efficiency and innovation in smart city technologies?,"[{""content"": ""| NSA | FBI | NCSC-UK | ACSC | CCCS | NCSC-NZ\nTLP:CLEAR\nTLP:CLEAR\nNo technology solution is completely secure. As communities implement smart city\ntechnologies, this guidance provides recommendations to balance efficiency and innovation\nwith cybersecurity, privacy protections, and "", ""start_index"": 698821, ""end_index"": 699103}, {""content"": ""stems and\nsmart city infrastructure increases the attack surface and heightens the potential\nconsequences of compromise.\nSmart cities are an attractive target for criminals and cyber threat actors to exploit vulnerable\nsystems to steal critical infrastructure data and proprietary infor"", ""start_index"": 700425, ""end_index"": 700711}]",chunking_evaluation/cybersecurity/cyberclean.txt
What information is the FBI seeking that involves foreign IP addresses and ransomware incidents?,"[{""content"": ""link:\nhttps://www.stairwell.com/news/threat-research-report-maui-ransomware/\nRequest For Information\nThe FBI is seeking any information that can be shared, to include boundary logs\nshowing communication to and from foreign IP addresses, bitcoin wallet information, the\ndecryptor file, "", ""start_index"": 90358, ""end_index"": 90643}, {""content"": ""poration. Apache\n, Sonicwall, and\nApache Log4j are trademarks of Apache Software Foundation. TerraMaster Operating System is a registered\ntrademark of Octagon Systems.\nPurpose\nThis documen"", ""start_index"": 92006, ""end_index"": 92194}]",chunking_evaluation/cybersecurity/cyberclean.txt
What standards or guidelines should password policies adhere to?,"[{""content"": ""crackable passwords\nAllow administrators to configure a password\npolicy consistent with NIST\ns guidelines\nnot require counterproductive restrictions such as\nenforcing character types or the "", ""start_index"": 1193150, ""end_index"": 1193340}]",chunking_evaluation/cybersecurity/cyberclean.txt
What technique is commonly used by malicious actors to gain control over service accounts?,"[{""content"": ""valid domain user. Due to these factors,\nkerberoasting\na form of credential access achieved by cracking service account\ncredentials\nis a common technique used to gain control over service "", ""start_index"": 1150112, ""end_index"": 1150300}]",chunking_evaluation/cybersecurity/cyberclean.txt
What functionalities do baseboard management controllers (BMCs) provide that allow them to operate independently of the operating system?,"[{""content"": ""Agency\n| Cybersecurity Information\nHarden Baseboard Management Controllers\nSummary\nBaseboard management controllers (BMCs) are trusted components designed into a computer\nhardware that operate "", ""start_index"": 360800, ""end_index"": 360993}, {""content"": ""e of operating system (OS) controls, and has access to all resources\nof the server-class platform on which it resides. It executes the moment power is applied to the\nserver. Therefore, boot to a hypervisor or OS is not necessary as the BMC functions even if the\nserver is shutdown.\nMost BMCs prov"", ""start_index"": 361818, ""end_index"": 362114}]",chunking_evaluation/cybersecurity/cyberclean.txt
What does the 5G UE need to be hardened against in terms of network slices?,"[{""content"": ""can be used\nto protect applicable credentials used for network slice-specific authentication.\nUser Equipment\nCurrent 3GPP 5G standards allow a UE to access up to eight network slices. The 5G UE must be\nhardened to prevent the UE from being used as a means for network slices to interact\ninappropriately.\nIn the design of device system architecture, network slicing features "", ""start_index"": 795598, ""end_index"": 795972}]",chunking_evaluation/cybersecurity/cyberclean.txt
What research area did the NSA develop that serves as the foundation for the Security-Enhanced Android operating system?,"[{""content"": ""protect and\nsecure the nation\ns cyber ecosystem, from\nNational Security Systems to everyday devices.\nFor example, NSA researchers developed\nSecurity-Enhanced Linux (SELinux), which\nbecame the foundation for the SecurityEnhanced Android operating system used\nby billions of smartphones "", ""start_index"": 1331986, ""end_index"": 1332271}]",chunking_evaluation/cybersecurity/cyberclean.txt
How do SVR cyber actors use Mimikatz commands when executing memory operations?,"[{""content"": ""Access\nTechnique Title\nOS Credential Dumping: LSASS\nMemory\nT1003.001\nSVR cyber actors executed Mimikatz\ncommands in memory to gain access\nto credentials stored in memory.\nPage 11 of 27 | Product "", ""start_index"": 941034, ""end_index"": 941229}, {""content"": ""such as port\nscanner and PowerSploit.\nPage 12 of 27 | Product ID: AA23-347A\nTLP:CLEAR\nTLP:CLEAR\nInternational Partnership\nProcess Discovery\nT10"", ""start_index"": 942456, ""end_index"": 942599}]",chunking_evaluation/cybersecurity/cyberclean.txt
What technique involves chaining multiple proxies to disguise the source of malicious traffic?,"[{""content"": ""file system.\nMulti-hop Proxy\nT1090.003\nTo disguise the source of malicious traffic, adversaries may chain\ntogether multiple proxies.\nNon-Application Layer\nProtocol\nT1095\nAdversaries may use an OSI "", ""start_index"": 1103733, ""end_index"": 1103930}]",chunking_evaluation/cybersecurity/cyberclean.txt
How are CSfC solutions tailored for remote access in 2023?,"[{""content"": ""and\neradicate threats to weapons and space systems.\nSecuring NSS with Commercial Solutions\ns Commercial Solutions for Classified (CSfC) program enables customers to layer\ncommercial solutions to protect classified information. CSfC Capability Packages protect\nNSS by offering a robust "", ""start_index"": 1269687, ""end_index"": 1269972}, {""content"": ""oring, and administration were in\nline with CSfC Capability Package requirements. This provides an opportunity for mutual\ntechnology enrichment and sharing, while capturing opportunities to improve the security\nand clarity of the requirements. NSA plans to continue these assessments in the future.\nwww.NSA.gov/cybersecurity\nPhoto courtesy of Getty Images\nPhoto courtesy of Getty Images\nResearching\nCybersecurity Solutions\ns Laboratory for Advanced Cybersecurity Research remains at "", ""start_index"": 1271002, ""end_index"": 1271485}, {""content"": ""y of devices such as\ndesktops, servers, and laptops involved in all enterprise-based procurement activities.\n Concluding the latest iteration of NSA\ns Science of Security Program, which promotes\nfoundational cybersecurity research at academic institutions in cutting-edge science\nand emerging technologies, and kicking off the next version, sponsoring a series of new\nprojects across s"", ""start_index"": 1272611, ""end_index"": 1272996}]",chunking_evaluation/cybersecurity/cyberclean.txt
What are organizations responsible for implementing smart city technology required to do to ensure they can operate manually in an offline mode?,"[{""content"": ""Resilience\nThe organizations responsible for implementing smart city technology should develop, assess,\nand maintain contingencies for manual operations of all critical infrastructure functions "", ""start_index"": 720446, ""end_index"": 720640}, {""content"": ""tailed guidance, see:\nOffline backups in an online world (NCSC-UK)\nConduct workforce training.\nThough implementation of smart city technology may include extensive automation,\nemployees responsible for managing infrastructure operations should be prepared to isolat"", ""start_index"": 722072, ""end_index"": 722337}, {""content"": "" the incident: date, time, and location of the incident; type of\nactivity; number of people affected; type of equipment used for the activity; the name of the\nsubmitting company or organization; and a designated point of contact. United Kingdom\norganizations: report a significant cyber "", ""start_index"": 724919, ""end_index"": 725206}]",chunking_evaluation/cybersecurity/cyberclean.txt
What enhancements does SMBv 3.1.1 provide over previous versions?,"[{""content"": ""guidance as malicious actors use SMB to\npropagate malware across organizations.\nRequire the use of SMBv 3.1.1. This version contains enhanced security protections,\nincluding pre-authentication integrity, enhanced AES encryption, and signing\ncryptography. SMBv 3.1.1 protocol is supported "", ""start_index"": 194260, ""end_index"": 194548}, {""content"": ""ystems to require Kerberosbased IP Security (IPsec) for lateral SMB communications to prevent malicious\nactors from accessing communications over SMB by detecting systems that are\nnot members of "", ""start_index"": 195708, ""end_index"": 195903}]",chunking_evaluation/cybersecurity/cyberclean.txt
What file formats are accepted in the Secure Boot Customization process?,"[{""content"": ""Dell\nvalues. Certificates in the DER format and SHA-256 hashes in the HSH format are accepted.\nImages 3 \n Screenshot from a Dell OptiPlex 7050. The Secure Boot Custom Policy "", ""start_index"": 452712, ""end_index"": 452886}]",chunking_evaluation/cybersecurity/cyberclean.txt
What are the main issues associated with the early phases of IPv6 network implementation?,"[{""content"": ""methods\nused with IPv4 should typically be applied to IPv6 with adaptations as required to\naddress the differences with IPv6. Security issues associated with an IPv6\nimplementation will generally "", ""start_index"": 370950, ""end_index"": 371146}, {""content"": "" a tunnel can be used to transport IPv6\npackets within IPv4 packets. A network might use tunneling for its Internet connection,\nand some devices or apps might be designed to tunnel IPv6 traffic. Some operating\nsystems will automatically establish an IPv6 tunnel when a client connects to a "", ""start_index"": 374112, ""end_index"": 374402}]",chunking_evaluation/cybersecurity/cyberclean.txt
What is the name of the advisory issued jointly by multiple U.S. and South Korean agencies to counter North Korean cyber activities?,"[{""content"": ""Using Social Engineering to Enable\nHacking of Think Tanks, Academia, and Media\nSUMMARY\nThe Federal Bureau of Investigation (FBI), the U.S. Department of State, and the National Security\nAgency (NSA), together with the Republic of Korea\ns National Intelligence Service (NIS), National\nPolice Agency (NPA), and Ministry of Foreign Affairs (MOFA), are jointly issuing this advisory "", ""start_index"": 966253, ""end_index"": 966632}, {""content"": ""itation (CNE) globally against\nindividuals employed by research centers and think tanks, academic institutions, and news media\norganizations. These North Korean cyber actors are known to conduct sp"", ""start_index"": 966803, ""end_index"": 967000}]",chunking_evaluation/cybersecurity/cyberclean.txt
What length of prime is used by the FSB for generating Diffie-Hellman parameters in Snake?,"[{""content"": ""secure. The FSB provided the\nfunction DH_generate_parameters with a prime length of only 128 bits, "", ""start_index"": 1029056, ""end_index"": 1029155}]",chunking_evaluation/cybersecurity/cyberclean.txt
What FPGA part number is used in the subsystem containing image processing for data originating from the cannon targeting sensor?,"[{""content"": ""(Xilinx, Intel, MicroChip, Lattice, other): Acme MicroElectronics\n(U) FPGA Device Family: Big Blue Iceberg\n(U) FPGA Device Part Number: BBI-624L100K\n(U) FPGA Design Software Used and Version #: "", ""start_index"": 655679, ""end_index"": 655873}]",chunking_evaluation/cybersecurity/cyberclean.txt
Who hosts the 'Look Around: Women in Cybersecurity' series on NSA's YouTube channel?,"[{""content"": ""Around: Women in\nCybersecurity.\n Hosted by CCC Chief\nMorgan Adamski, the short videos\nprofile female cybersecurity leaders\nacross the Intelligence Community.\nMorgan Adamski, Cybersecurity "", ""start_index"": 1337367, ""end_index"": 1337555}, {""content"": ""ollaboration Center\nChief, speaks to students at the \nWomen Immersed in NSA\nCybersecurity\n event.\nNSA remains committed to ensuring all people\nsee themselves in cyber and to fostering a "", ""start_index"": 1337556, ""end_index"": 1337742}]",chunking_evaluation/cybersecurity/cyberclean.txt
What principles should vendors adhere to in developing smart city technology?,"[{""content"": ""assume some of the risk associated with their products and\ndevelop smart city technology in adherence to secure-by-design and secure-by-default\nprinciples and active maintenance for the "", ""start_index"": 717514, ""end_index"": 717700}, {""content"": ""for procuring and implementing smart city\ntechnology more confidence in the products they introduce into their networks.\nFor detailed guidance, see:\nShifting the Balance of Cybersecurity Risk: Pr"", ""start_index"": 717795, ""end_index"": 717990}]",chunking_evaluation/cybersecurity/cyberclean.txt
What is one security measure recommended for product architecture to minimize vulnerabilities?,"[{""content"": ""management:\nLack of regular patching\nTake steps to eliminate entire classes of\nvulnerabilities by embedding security\ncontrols into product architecture from the\nstart of development and throughout the\nSDLC by following best practices in NIST\nSSDF, SP 800-218.[54] Pay special attention to:\no "", ""start_index"": 1190967, ""end_index"": 1191259}]",chunking_evaluation/cybersecurity/cyberclean.txt
What can elevation of account privileges in an organization lead to?,"[{""content"": ""privileges that exceed their need-to-know or\nleast-privilege function. Extraneous access can lead to easy avenues for unauthorized\naccess to data and resources and escalation of privileges in the "", ""start_index"": 1149174, ""end_index"": 1149370}, {""content"": ""actors can exploit elevated service permissions within a domain to gain\nunauthorized access and control over critical systems. Service accounts are enticing\ntargets for malicious actors because s"", ""start_index"": 1149751, ""end_index"": 1149946}, {""content"": ""op Ten Cybersecurity Misconfigurations\nTLP:CLEAR\nNon-essential use of elevated accounts\nIT personnel use domain administrator and other administrator accounts for system and\nnetwork management "", ""start_index"": 1150426, ""end_index"": 1150619}]",chunking_evaluation/cybersecurity/cyberclean.txt
What are the recommendations for MSPs and SaaS customers to ensure effective monitoring and logging of systems?,"[{""content"": ""other providers notify the\ncustomer of an incident affecting the customer\ns environment.\nEnable effective monitoring and logging of their systems. If customers choose to engage an MSP or\nSaaS "", ""start_index"": 267079, ""end_index"": 267271}, {""content"": ""ecture risks and segregating internal networks [CPG 2 .F].\nWhile zero trust is the ultimate goal, segregating customer data sets (and services, where applicable)\nfrom each other\na"", ""start_index"": 269479, ""end_index"": 269658}, {""content"": ""ISAC,\nand INCD do not endorse any commercial product or service, including any subjects of analysis. Any reference to\nspecific commercial entities or commercial products, processes, or service"", ""start_index"": 272058, ""end_index"": 272250}, {""content"": ""e secured to reduce the risk of compromise. Most home\nentertainment and utility devices, such as h"", ""start_index"": 274829, ""end_index"": 274927}]",chunking_evaluation/cybersecurity/cyberclean.txt
What are the three main goals of malicious actors when conducting phishing campaigns?,"[{""content"": ""Malicious actors primarily leverage phishing\nfor:\nObtaining login credentials. Malicious actors conduct\nphishing campaigns to steal login credentials for initial\nnetwork access.\nMalware "", ""start_index"": 151246, ""end_index"": 151432}, {""content"": ""Organizations operating in hybrid environments have fewer face-to-face\ninteractions and frequent virtual exchanges; thus, users in these environments are more\nlikely to be deceived by social engineering techniques tailored towards platforms they\nfrequently use.\nUse voice over intern"", ""start_index"": 153748, ""end_index"": 154031}, {""content"": ""ECHNIQUES\nTo execute malware on host systems, malicious actors commonly:\nSend malicious hyperlinks or attachments that cause a user to download malware, facilitating\ninitial access, information stealing, damage or disruption to systems or services, and/or the\nescalation of account p"", ""start_index"": 156154, ""end_index"": 156437}]",chunking_evaluation/cybersecurity/cyberclean.txt
What month and year was the version 'OCT 2023 Ver. 1.0' released?,"[{""content"": ""| OCT 2023 Ver. 1.0\nProvide high-quality audit logs to customers\nat no extra charge. Audit logs are crucial for\ndetecting and escalating potential security\nincidents. They are also crucial during "", ""start_index"": 1190201, ""end_index"": 1190397}, {""content"": "" 2023 Ver. 1.0\nCommunicate the business risk of using\nunsupported OSs and firmware in plain,\nunderstandable language.\nTLP:CLEAR\nNSA and CISA Red and Blue Teams Share Top Ten Cybersecurit"", ""start_index"": 1191920, ""end_index"": 1192106}, {""content"": ""operating\nsystems and applications \nout of the box\ndefault at no extra charge for all customers, to\nlimit malicious actors\n ability to abuse functionality\nU/OO/208840-23 | PP-23"", ""start_index"": 1193736, ""end_index"": 1193913}]",chunking_evaluation/cybersecurity/cyberclean.txt
What is the recommended approach towards software in the CI/CD pipeline to reduce overall attack surface?,"[{""content"": ""CISA | Defending Continuous Integration/Continuous Delivery (CI/CD) Environments\nRestrict untrusted libraries and tools\nOnly use software, tools, libraries, and artifacts from secure and trusted sources.\nEmploying software from a trusted source helps minimize the threats posed to the\nCI/CD pipeline and prevent potential exploitation (i.e., code execution and backdoors)\nby MCAs. Adopting a \nnever trust/always verify\n approach toward software reduces\noverall CI/CD attack surface.\nAnalyze committed code\nSecuring the CI/CD pipeline involves analyzing the code that is "", ""start_index"": 341581, ""end_index"": 342151}]",chunking_evaluation/cybersecurity/cyberclean.txt
What role do cryptographic keys play in the device ID schemes for FPGA devices?,"[{""content"": ""offers a unique variation. In no case\nis a fully readable ID acceptable. Instead, these schemes all detail cases where the\nU/OO/170671-23 | PP-23-1734 | JUN 2023 Ver. 1.0\nNational Security Agency | Cybersecurity Technical Report\nDoD Microelectronics: FPGA Level of Assurance 3 Best Practices\ndevice possesses a specific private cryptographic key. The device ID in this scheme\ncan be cloned only if an adversary is able to get access to that private key. Regardless\nof the "", ""start_index"": 548762, ""end_index"": 549234}, {""content"": ""ampling of random devices to detect counterfeit parts.\nThis analysis applies specific, industry standard counterfeit inspection techniques,\nincluding package analysis, x-ray of the part, "", ""start_index"": 551679, ""end_index"": 551866}]",chunking_evaluation/cybersecurity/cyberclean.txt
What are the new functions introduced by 3GPP for network slicing in the 5G core?,"[{""content"": ""functions and in turn provides for more\nscalable deployment choices. The NFs that have been introduced by 3GPP for supporting network\nslicing within the control plane are the Network Slice Selection Function (NSSF), Network Slicespecific Authentication and Authorization Function "", ""start_index"": 756824, ""end_index"": 757104}]",chunking_evaluation/cybersecurity/cyberclean.txt
What core areas does the NSA secure in its Network Centric Command and Control (NC3) networks?,"[{""content"": ""g\nthe next-generation of NC3 networks. It\nfocuses on three core areas \n protection of\nSECURING NSS "", ""start_index"": 1329034, ""end_index"": 1329133}]",chunking_evaluation/cybersecurity/cyberclean.txt
What command is used to export a PK.der file in the Secure Boot customization process?,"[{""content"": ""are\ninterchangeable. HSH files are binary blobs.\nracadm bioscert export \nt 0 \nk 0 \nv <thumbprint> "", ""start_index"": 430920, ""end_index"": 431018}]",chunking_evaluation/cybersecurity/cyberclean.txt
What is the purpose of the Key Exchange Keys (KEKs) in the UEFI Secure Boot process?,"[{""content"": ""administrators\ncan deploy changes compared to a common/shared PK.\nKey Exchange Keys (KEKs) are normally used by vendors, such as the system vendor\nand the OS vendor, who have a need to update "", ""start_index"": 405386, ""end_index"": 405578}, {""content"": ""was checked \n boot continues for other binaries.\nUEFI Secure Boot Check Priority\nMOKX\nDeny\nDeny\nAllow\nAllow\nAllow\nNo Match\nDeny\nFigure 2 - Order of operations during UEFI Secure Boot che"", ""start_index"": 408293, ""end_index"": 408479}, {""content"": ""stom configuration. Values loaded into\nSecure Boot policy are enforced as is. The system does not distinguish between the\nfactory default Standard values and User/Custom values.\nPlatform firmware"", ""start_index"": 411386, ""end_index"": 411581}, {""content"": ""ck fails. Disable CSM\nto prevent legacy fallback mode from bypassing Secure Boot protections. Warnings and\ntooltips calling for CSM to stay enabled in UEFI configuration should be ignored unless "", ""start_index"": 414576, ""end_index"": 414771}, {""content"": "" 3 - Secure Boot in Thorough Boot mode denying execution to Lojax malware and a Shell app. Boot\ncontinues, although a warning or prompt about Secure Boot policy-violating content may be shown to the user.\n3.2 Insider Threat Mitigation\nOrganizations may block access to USB ports, restrict netwo"", ""start_index"": 417766, ""end_index"": 418060}]",chunking_evaluation/cybersecurity/cyberclean.txt
What are the specific fields and lengths used in Snake http header values?,"[{""content"": ""within an arbitrary HTTP header field. The\nheader field value for http begins with 10 pure alphanumeric characters, followed by base64 encoding\nof 8 bytes, which yields exactly 11 valid base64 characters plus one base64 padding character.\n^[0-9A-Za-z]{10}[0-9A-Za-z/\\+]{11}=\nThe "", ""start_index"": 1084985, ""end_index"": 1085264}]",chunking_evaluation/cybersecurity/cyberclean.txt
What requirements does the revision control/version management system need to meet according to the document?,"[{""content"": ""Level of Assurance 3 Best Practices\nUse revision control/version management\nRevision control/version management systems should meet the following requirements:\nAllow only authorized system administrators to make changes to the underlying\nrevision control tool and underlying "", ""start_index"": 566579, ""end_index"": 566854}, {""content"": ""sed accounts.\nRemove any components or functions that are not needed; for example, remove\nall sample files and default passwords.\nEnsure the system provides a complete and immutable long-ter"", ""start_index"": 567338, ""end_index"": 567528}, {""content"": ""roduction of a compromised design into the\napplication\nIn this scenario, the adversary is able to insert a Trojan into the design after the design\nhas been verified, but before the design is lo"", ""start_index"": 568190, ""end_index"": 568383}, {""content"": ""e that the verified version is the same as what they are going to deploy. For extra\nassurance, the program has all the necessary data to reproduce the build and can verify\nthe stored version against the reproduced version.\nMitigations\nPhysically isolate and store the application design until it is delivered.\nPerform reproducible build of the application.\nDescriptions\nIsolate and store the"", ""start_index"": 569139, ""end_index"": 569530}]",chunking_evaluation/cybersecurity/cyberclean.txt
What should network defenders do if they identify suspicious or criminal activity related to Snake?,[],chunking_evaluation/cybersecurity/cyberclean.txt
Which malicious cyber activities does DPRK employ after gaining initial access?,"[{""content"": ""Malicious Cyber Activities\nMove Laterally and Discovery [TA0007, TA0008]. After initial access, DPRK\ncyber actors use staged payloads with customized malware to perform\nreconnaissance activities, upload and download additional files and executables,\nand execute shell commands [T1083, T1021]. The staged malware is also\nresponsible for collecting victim information and sending it to the remote host\ncontrolled by the actors [TA0010].\nEmploy Various Ransomware Tools [TA0040]. Actors "", ""start_index"": 77401, ""end_index"": 77885}]",chunking_evaluation/cybersecurity/cyberclean.txt
What is the validity period of the certificate issued to www.esupplychain.com.tw?,"[{""content"": ""Service Provider,\n        CN=TaiCA Secure CA\n        Validity\n           Not Before: Jul 2 06:34:05 2010 GMT\n           Not After : Jul 17 15:59:59 2011 GMT\n        Subject: C=TW, ST=Taipei, "", ""start_index"": 1358183, ""end_index"": 1358374}]",chunking_evaluation/cybersecurity/reportsclean.txt
What are the pool tags used in the networking hooking code found on the Chinese language forums?,"[{""content"": ""the networking\n hooking code, much like the examples found on the Chinese language forums. This sample uses pool tags:\ntnet,\n and \nKDTR\n. Although the meaning of the KDTR tag is not\n1 "", ""start_index"": 37471, ""end_index"": 37655}]",chunking_evaluation/cybersecurity/reportsclean.txt
Which malware versions have been mentioned with their respective compilation dates?,"[{""content"": ""to give this malware a new name.\nThe analyzed dropper of v3.25 has a compilation date of February 6th 2014. The more recent dropper of v3.26,\nwhich has all the mentioned changes implemented, "", ""start_index"": 932268, ""end_index"": 932459}, {""content"": ""9e7cb60f (lib 64-Bit; unknown version)\nPaths\n%APPDATA%\\\\Microsoft\\\\shdocvw.tlb\n%APPDATA%\\\\Microsoft\\\\oleaut32.dll\n%APPDATA%\\\\Microsoft\\\\oleaut32.tlb\n%APPDATA%\\\\Microsoft\\\\credprov.tlb\n%APPDA"", ""start_index"": 933871, ""end_index"": 934061}]",chunking_evaluation/cybersecurity/reportsclean.txt
